co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
34035,BHARATI DEFENCE & INFRASTRUCTURE LTD.,20150803,NA,NA,-158.5839
34162,BHARTI AIRTEL LTD.,20150803,2.0851,2.0848,33.013
34213,BHARTIYA INTERNATIONAL LTD.,20150803,3.7293,3.7443,13.6082
34390,B C L INDUSTRIES & INFRASTRUCTURES LTD.,20150803,0.7196,NA,2.1413
35041,BHORUKA ALUMINIUM LTD.,20150803,0.0709,NA,-0.1219
35222,BHUSHAN STEEL LTD.,20150803,0.1898,0.1895,-81.5461
35306,BHUWALKA STEEL INDS. LTD.,20150803,NA,NA,-13.2826
35499,ADITYA BIRLA CHEMICALS (INDIA) LTD. [MERGED],20150803,1.1439,1.1411,12.6697
35532,BIHAR SPONGE IRON LTD.,20150803,NA,NA,-0.8337
35548,A P L APOLLO TUBES LTD.,20150803,3.0059,3.0062,13.2644
35793,BIMETAL BEARINGS LTD.,20150803,1.0407,NA,13.7516
35843,BINANI INDUSTRIES LTD.,20150803,0.1138,0.114,-45.3061
35876,BINAYAK TEX PROCESSORS LTD.,20150803,0.5466,NA,54.4074
35984,BINNY LTD.,20150803,4.7063,NA,-1.8504
36073,BIOCON LTD.,20150803,3.4439,3.4424,19.4185
36081,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,20150803,2.3248,NA,0.3687
36112,BIOPAC INDIA CORPN. LTD.,20150803,1.0017,NA,0.5159
36277,3M INDIA LTD.,20150803,12.1295,12.1245,107.101
36278,IDEA CELLULAR LTD.,20150803,2.7077,2.7037,8.3672
36303,BIRLA CORPORATION LTD.,20150803,1.3074,1.3039,14.786
36309,BIRLA CABLE LTD.,20150803,2.3046,2.2637,3.22
36354,BIRLA PRECISION TECHNOLOGIES LTD.,20150803,0.124,NA,-0.3931
